613,718359.375,-100, , , , , 
614,719531.250,-100, , , , , 
615,720703.125,-100, , , , , 
616,721875.000,-100,46,616,615,617,721875.00
617,723046.875,-100, , , , , 
618,724218.750,-100, , , , , 
619,725390.625,-100, , , , , 
620,726562.500,-100, , , , , 
621,727734.375,-100, , , , , 
622,728906.250,-100, , , , , 
623,730078.125,-100, , , , , 
624,731250.000,-100, , , , , 
625,732421.875,-100, , , , , 
626,733593.750,-100, , , , , 
627,734765.625,-100, , , , , 
628,735937.500,-100, , , , , 
629,737109.375,-100, , , , , 
630,738281.250,-100, , , , , 
631,739453.125,-100, , , , , 
632,740625.000,-100, , , , , 
633,741796.875,-100, , , , , 
634,742968.750,-100, , , , , 
635,744140.625,-100, , , , , 
636,745312.500,-100, , , , , 
637,746484.375,-98.31299106004755, , , , , 
638,747656.250,-94.49959055531997, , , , , 
639,748828.125,-71.65982337235417, , , , , 
640,750000.000,-0.00019253209306927885, , , , , 
641,751171.875,-71.65982337235417, , , , , 
642,752343.750,-94.49959055531997, , , , , 
643,753515.625,-98.31299106004755, , , , , 
644,754687.500,-100, , , , , 
645,755859.375,-100, , , , , 
646,757031.250,-100, , , , , 
647,758203.125,-100, , , , , 
648,759375.000,-100, , , , , 
649,760546.875,-100, , , , , 
650,761718.750,-100, , , , , 
651,762890.625,-100, , , , , 
652,764062.500,-100,47,652,651,653,764062.50
653,765234.375,-100, , , , , 
654,766406.250,-100, , , , , 
655,767578.125,-100, , , , , 
656,768750.000,-100, , , , , 
657,769921.875,-100, , , , , 
658,771093.750,-100, , , , , 
659,772265.625,-100, , , , , 
660,773437.500,-100, , , , , 
661,774609.375,-100, , , , , 
662,775781.250,-100, , , , , 
663,776953.125,-100, , , , , 
664,778125.000,-100, , , , , 
665,779296.875,-100, , , , , 
666,780468.750,-100, , , , , 
667,781640.625,-100, , , , , 
668,782812.500,-100, , , , , 
669,783984.375,-100, , , , , 
670,785156.250,-100, , , , , 
671,786328.125,-100, , , , , 
672,787500.000,-100, , , , , 
673,788671.875,-100, , , , , 
674,789843.750,-100, , , , , 
675,791015.625,-100, , , , , 
676,792187.500,-100, , , , , 
677,793359.375,-100, , , , , 
678,794531.250,-100, , , , , 
679,795703.125,-100, , , , , 
680,796875.000,-97.20215271239496, , , , , 
681,798046.875,-92.63249703856543, , , , , 
682,799218.750,-13.74763456177422, , , , , 
683,800390.625,-0.4685548536563604, , , , , 
684,801562.500,-89.54148965923986, , , , , 
685,802734.375,-95.94614589180082, , , , , 
686,803906.250,-99.31011168235773, , , , , 
687,805078.125,-100, , , , , 
688,806250.000,-100, , , , , 
689,807421.875,-100, , , , , 
690,808593.750,-100,48,690,689,691,808593.75
691,809765.625,-100, , , , , 
692,810937.500,-100, , , , , 
693,812109.375,-100, , , , , 
694,813281.250,-100, , , , , 
695,814453.125,-100, , , , , 
696,815625.000,-100, , , , , 
697,816796.875,-100, , , , , 
698,817968.750,-100, , , , , 
699,819140.625,-100, , , , , 
700,820312.500,-100, , , , , 
701,821484.375,-100, , , , , 
702,822656.250,-100, , , , , 
703,823828.125,-100, , , , , 
704,825000.000,-100, , , , , 
705,826171.875,-100, , , , , 
706,827343.750,-100, , , , , 
707,828515.625,-100, , , , , 
708,829687.500,-100, , , , , 
709,830859.375,-100, , , , , 
710,832031.250,-100, , , , , 
711,833203.125,-100, , , , , 
712,834375.000,-100, , , , , 
713,835546.875,-100, , , , , 
714,836718.750,-100, , , , , 
715,837890.625,-100, , , , , 
716,839062.500,-100, , , , , 
717,840234.375,-100, , , , , 
718,841406.250,-100, , , , , 
719,842578.125,-100, , , , , 
720,843750.000,-100, , , , , 
721,844921.875,-100, , , , , 
722,846093.750,-99.31011168235773, , , , , 
723,847265.625,-95.94614589180082, , , , , 
724,848437.500,-89.54148965923986, , , , , 
725,849609.375,-0.4685548536563604, , , , , 
726,850781.250,-13.74763456177422, , , , , 
