#Start Time, End Time, Color, Charging
2015-03-20T00:06:29.0310, 2015-03-20T00:06:35.9680,0xFF0000, Charging, -13.3898
2015-03-20T18:09:39.0320, 2015-03-20T18:09:50.9690,0xFF0000, Charging, -6.00061
2015-03-22T06:17:09.0110, 2015-03-22T06:17:10.9480,0xFF0000, Charging, -23.9796
2015-03-22T07:10:29.0130, 2015-03-22T07:11:35.9500,0xFF0000, Charging, -80.9720
2015-03-22T15:18:49.0060, 2015-03-22T15:18:50.9430,0xFF0000, Charging, -13.1304
2015-03-29T18:56:54.0290, 2015-03-29T18:56:55.9660,0xFF0000, Charging, -11.8067
2015-04-02T13:18:24.0000, 2015-04-02T13:18:31.0000,0xFF0000, Charging, -9.73144
2015-04-02T22:20:54.0470, 2015-04-02T22:21:10.9850,0xFF0000, Charging, -10.9407
2015-04-10T02:06:39.0150, 2015-04-10T02:28:55.9530,0xFF0000, Charging, -33.3600
2015-04-16T02:47:14.0330, 2015-04-16T02:47:15.9710,0xFF0000, Charging, -18.6389
2015-04-16T11:49:49.0470, 2015-04-16T11:49:50.9840,0xFF0000, Charging, -45.3269
2015-04-16T12:08:24.0480, 2015-04-16T12:13:15.9860,0xFF0000, Charging, -75.4177
2015-04-16T20:52:24.0010, 2015-04-16T20:53:45.9380,0xFF0000, Charging, -16.1593
2015-04-16T21:07:19.0020, 2015-04-16T21:07:20.9390,0xFF0000, Charging, -118.616
2015-06-24T07:30:42.1160, 2015-06-24T07:30:44.8660,0xFF0000, Charging, 3.39132
2015-07-21T11:52:05.0290, 2015-07-21T11:52:05.6540,0xFF0000, Charging, 2.04852
2015-08-16T10:53:44.5310, 2015-08-16T10:53:53.3430,0xFF0000, Charging, 3.31502
